Source,Target,Type,Id,Label,Weight
1008329618225598469,1654483255511359490,Directed,251,,1
1008329618225598469,1667802630909837317,Directed,252,,1
1008329618225598469,1670790250380115973,Directed,253,,1
1008329618225598469,1695173272885760001,Directed,254,,1
1008329618225598469,1695321628912025601,Directed,255,,1
1008329618225598469,1715037233302884352,Directed,256,,1
1008329618225598469,1726358218723536896,Directed,257,,1
1008329618225598469,1742201360211161088,Directed,258,,1
1008329618225598469,1815753579430334464,Directed,259,,2
1008329618225598469,1823368210902814720,Directed,260,,1
1008329618225598469,2184707526,Directed,261,,1
1008329618225598469,2190511766,Directed,262,,2
1008329618225598469,2221999644,Directed,263,,4
1008329618225598469,2457989330,Directed,264,,1
1008329618225598469,3390890626,Directed,265,,2
1008329618225598469,3554230816,Directed,266,,2
1008329618225598469,4593859049,Directed,267,,1
1008329618225598469,47546320,Directed,268,,1
1008329618225598469,565583319,Directed,269,,1
1008329618225598469,719791976212799488,Directed,270,,1
1008329618225598469,767295992723111936,Directed,271,,2
1008329618225598469,805172233131978752,Directed,272,,1
1008329618225598469,839182718915207168,Directed,273,,1
1008329618225598469,853870397820780544,Directed,274,,1
1008329618225598469,854605252598710272,Directed,275,,1
1008329618225598469,855701996753608704,Directed,276,,1
1008329618225598469,857265253876420609,Directed,277,,1
1008329618225598469,868736088755453953,Directed,278,,2
1008329618225598469,869703483473219584,Directed,279,,1
1008329618225598469,870292251389382657,Directed,280,,2
1008329618225598469,874571502,Directed,281,,1
1008329618225598469,920253589708083201,Directed,282,,4
1008329618225598469,931938860963061760,Directed,283,,3
1008329618225598469,947844496225644545,Directed,284,,1
1008329618225598469,954298565182050304,Directed,285,,6
1008329618225598469,961893605962014720,Directed,286,,1
1008329618225598469,972896707662045184,Directed,287,,1
1008329618225598469,997885493223329792,Directed,288,,1
1008424732729970689,1408312021,Directed,289,,1
1008424732729970689,1478147158859788290,Directed,290,,1
1008424732729970689,1585413443007520768,Directed,291,,1
1008424732729970689,1588138345296646145,Directed,292,,2
1008424732729970689,1604411630590300160,Directed,293,,1
1008424732729970689,1639733491611959296,Directed,294,,4
1008424732729970689,1640089515938414592,Directed,295,,3
1008424732729970689,1660049202569773056,Directed,296,,1
1008424732729970689,1709211023071223808,Directed,297,,2
1008424732729970689,874330245037527040,Directed,298,,2
1008738562345521153,1581582152688451586,Directed,299,,1
1008803343341416449,1269647773307199488,Directed,300,,2
1008803343341416449,1429505115015335942,Directed,301,,1
1008803343341416449,1653744499779092481,Directed,302,,1
1008803343341416449,1814661965186301952,Directed,303,,4
1008803343341416449,844306698399551489,Directed,304,,1
1008803343341416449,870292251389382657,Directed,305,,3
1008803343341416449,940258790166769664,Directed,306,,3
1008957166735196166,1269647773307199488,Directed,307,,1
1008957166735196166,1454945126,Directed,308,,1
1008957166735196166,1695386962306199552,Directed,309,,4
1008957166735196166,870292251389382657,Directed,310,,1
1008957166735196166,940258790166769664,Directed,311,,2
1008957166735196166,954298565182050304,Directed,312,,2
1009357110,1496197498595069954,Directed,313,,1
