Id,Label,viralcentrality
1.4181e+18,athlete202122,0.0
1.41988e+18,iran_vdt,0.0
1.42059e+18,iranimerican,0.0
1.42067e+18,myfootkin,0.0
1.40877e+18,AidaWarahram2,0.0
1.40783e+18,Gerogan_57,0.0
1.44409e+18,mehditorbati1,0.0
1.40481e+18,Me_Unstoppable2,0.0
1.40088e+18,sarmadi_design,0.0
1.40165e+18,nadiajr10_,0.0
1.402e+18,Gard_e_Javidan,0.0
1.40222e+18,lastphoneix777,0.0
1.40238e+18,lnahalllnahall,0.0
1.40384e+18,Jordan_2nd,0.0
1.40405e+18,Bahman_Hub,0.0
1.40412e+18,JaviidanIran,0.0
1.40423e+18,Arash_sadeghii,0.0
1.40528e+18,kianush_znika,0.0
1.4077e+18,5luckyfingers,0.0
1.40563e+18,pasta_hastam,0.0
1.40576e+18,EnZh8i,0.0
1.40578e+18,Timateh,0.0
1.40619e+18,Sadaf__12,0.0
1.40701e+18,Naseram0110,0.0
1.40707e+18,HajizadehMoloud,0.0
1.40726e+18,Iranbanoo2024,0.0
1.40728e+18,Sardardofgod,0.0
1.40732e+18,KmNegar,0.0
1.42081e+18,chosravi,0.0
1.42186e+18,PesareMaziyar,0.0
1.42192e+18,ErfanNajafabadi,0.0
1.43986e+18,dawshtm,0.0
1.43538e+18,EkraniSam,0.0
1.4359e+18,Iliaaaa6,0.0
1.43631e+18,adielofisrael,0.0
1.43742e+18,officer_Lew,0.0
1.43758e+18,afshin2019a,0.0
1.43854e+18,Shahinlooo,0.0
1.4389e+18,sam9i8,0.0
1.439e+18,RADOCLUB,0.0
1.43957e+18,ww3_persia,0.0
1.44081e+18,OfficialToomaj,0.0
1.42212e+18,matnkhan4,0.0
1.44113e+18,Hasanake_Vakil,0.0
1.44173e+18,Babasha81979252,0.0
1.44174e+18,zootopiazz,0.0
1.44176e+18,Loc0m0,0.0
1.4425e+18,_raisininthesun,0.0
1.44257e+18,agha_rashti,0.0
1.44287e+18,mhkh58,0.0
1.44367e+18,Peleja11,0.0
1.44393e+18,dokhtaregilak,0.0
1.43517e+18,Mana_d_75,0.0
1.43502e+18,shiraninaroui,0.0
1.43415e+18,F_karamizand,0.0
1.43246e+18,lilith_st6,0.0
1.42277e+18,icepiton,0.0
1.42335e+18,_sjd_1012,0.0
1.42477e+18,manjizhastam,0.0
1.42536e+18,ReallyRosalie,0.0
1.42543e+18,pinkcherrybud,0.0
1.42547e+18,Air0fFreedom,0.0
1.426e+18,VakilipourR,0.0
1.42617e+18,1mobarezaziran,0.0
1.42644e+18,AgnosticLiberal,0.0
1.42654e+18,Villllainess,0.0
1.42665e+18,Abooooolfazl,0.0
1.42764e+18,S_iran01,0.0
1.42815e+18,_Reaganite_,0.0
1.4294e+18,RadioGenoa,0.0
1.42977e+18,ShahabHolland,0.0
1.43012e+18,hamedborass,0.0
1.43065e+18,chaterbox3025,0.0
1.43099e+18,m4tinbeigi,0.0
1.43183e+18,sabermalekraisi,0.0
1.5775e+18,mahdokht_d,0.0
1.57789e+18,AzadanSoroush,0.0
1.57767e+18,AdlNavid,0.0
1.68347e+18,ToonDazza,0.0
1.6815e+18,mahsakianiiii,0.0
1.68223e+18,ChitchatBT,0.0
1.68233e+18,TheAlef_,0.0
1.68269e+18,mobarazan57,0.0
1.68288e+18,king_ariyamehr,0.0
1.68299e+18,mezraaaab,0.0
1.68299e+18,chizesoorati,0.0
1.683e+18,BhFak46419,0.0
1.68319e+18,Navid___Azadi,0.0
1.68385e+18,sobhanyasin,0.0
1.68142e+18,Tommyshofazhi,0.0
1.68398e+18,DwstSh5,0.0
1.68419e+18,lordkutuleh,0.0
1.68463e+18,Meshkat_Iran,0.0
1.68483e+18,JodieButFaster,0.0
1.68488e+18,TheNihlOnExile,0.0
1.68528e+18,Kaboos132691,0.0
1.68529e+18,UTrooper63351,0.0
1.68532e+18,AzadiTeheran,0.0
1.68546e+18,sharland57753,0.0
1.68146e+18,SushyanPahlavi,0.0
1.68133e+18,Yn3082,0.0
1.68572e+18,g_o_ldilocksir2,0.0
1.67808e+18,roohkhaste,0.0
1.67488e+18,Amud_Raa,0.0
1.67523e+18,id3bug,0.0
1.67595e+18,webhead383,0.0
1.67596e+18,mohammadaleph,0.0
1.67598e+18,pesarrrr,0.0
1.67707e+18,Dexter_mgn,0.0
1.67744e+18,JaveedRezaShah,0.0
1.67762e+18,Banjjjjo,0.0
1.6777e+18,zz_4bol,0.0
1.6784e+18,Marde_kohan,0.0
1.68098e+18,BachehayeIran,0.0
1.67867e+18,HomayounHassan,0.0
1.67867e+18,tahminehmolaei,0.0
1.67948e+18,amini_sali85687,0.0
1.6796e+18,ToomajSale53904,0.0
1.67979e+18,Warrior03005,0.0
1.67987e+18,1tyranno,0.0
1.68003e+18,abban98192288,0.0
1.68052e+18,Angellwarrior,0.0
1.68052e+18,pishecheshm,0.0
1.68566e+18,Bbahamundoxtre1,0.0
1.68596e+18,Sheyda36,0.0
1.67404e+18,PureSoul_isback,0.0
1.69655e+18,Welamkondige,0.0
1.69479e+18,Taraneui,0.0
1.69489e+18,CemalK25777Cema,0.0
1.69546e+18,AzadFarsani5,0.0
1.69587e+18,AnahitaMod39228,0.0
1.69591e+18,Keyhan_iran2023,0.0
1.69606e+18,farid_bela61055,0.0
1.69616e+18,Connman6669,0.0
1.69624e+18,thisismeaban,0.0
1.69639e+18,XkbarX,0.0
1.6972e+18,jaber36912,0.0
1.69437e+18,o2GBLrPkV777772,0.0
1.69766e+18,zikaavi,0.0
1.69811e+18,Kolmar_kolmar,0.0
1.69843e+18,Amirebrahi91824,0.0
1.69861e+18,SalgardMahsa,0.0
1.69869e+18,danial_mir69895,0.0
1.69948e+18,ParsehIran,0.0
1.69971e+18,asmr9595amir,0.0
1.6998e+18,baba_kiseh,0.0
1.69982e+18,PartyPikp2582,0.0
1.69469e+18,d_sargardan,0.0
1.69376e+18,Negarkorkor,0.0
1.68603e+18,AsalJazideh,0.0
1.68817e+18,QXMRD,0.0
1.6861e+18,barzan_arbaba,0.0
1.68631e+18,fuckbehamechii,0.0
1.68635e+18,PahlaviNewsLine,0.0
1.68686e+18,abolfazladz,0.0
1.68712e+18,mmdmhd1ii_,0.0
1.6875e+18,dneeyin,0.0
1.68766e+18,scharminn,0.0
1.68768e+18,AsedeleSexy,0.0
1.68814e+18,ForFreedom1401,0.0
1.68843e+18,GoneTroppo23,0.0
1.69333e+18,Rasa1403,0.0
1.69032e+18,IRN_GRL,0.0
1.69035e+18,ErosNavall,0.0
1.69053e+18,MahsaMalke34036,0.0
1.69086e+18,Farid1242040519,0.0
1.69122e+18,Anahid9854,0.0
1.69123e+18,wilson293364,0.0
1.69165e+18,SenatorClaire,0.0
1.69248e+18,RayMegah,0.0
1.69255e+18,misandristnaz,0.0
1.6746e+18,Hamidasadi42390,0.0
1.67368e+18,Ghazalam23,0.0
1.70077e+18,_mihanparast_,0.0
1.65647e+18,100_resaneh,0.0
1.65469e+18,Soji_Destroyer,0.0
1.65481e+18,SaeedRN93,0.0
1.65537e+18,ShamgahEtemad,0.0
1.65585e+18,jijewar,0.0
1.65596e+18,AmirAnv30321338,0.0
1.65599e+18,siamak_azami,0.0
1.65617e+18,EasternNergal,0.0
1.65638e+18,azadhordis,0.0
1.65642e+18,SteveInmanUIC,0.0
1.65662e+18,Behzadhamrahi,0.0
1.6542e+18,voltaireiran,0.0
1.65772e+18,arghavan402,0.0
1.65777e+18,SimonFrank2023,0.0
1.65778e+18,Mansouram_1,0.0
1.65888e+18,farvahar2023,0.0
1.65909e+18,fosil_,0.0
1.6591e+18,wirgol_,0.0
1.66005e+18,pasargadguard,0.0
1.66032e+18,ChefKhashi,0.0
1.6605e+18,XLOG4RX,0.0
1.65432e+18,Khashayarshah22,0.0
1.65412e+18,iranfreedom45,0.0
1.6615e+18,tym673846523716,0.0
1.65035e+18,siyahosefid990,0.0
1.6488e+18,Pahlavist091339,0.0
1.64931e+18,kkodaei,0.0
1.64946e+18,mersedeh_eye,0.0
1.64965e+18,jnwyr97p5t,0.0
1.64976e+18,faryadeagahi,0.0
1.64982e+18,HazratAadam2,0.0
1.64985e+18,KHOOFHOO,0.0
1.65003e+18,h__bd8,0.0
1.65023e+18,ContextOfidiots,0.0
1.65049e+18,eatashi803,0.0
1.65357e+18,Lightroom999,0.0
1.6505e+18,azadi_abadi_ir,0.0
1.65057e+18,_paria_paria_,0.0
1.65059e+18,blue_eyes_174,0.0
1.65075e+18,erae_gone,0.0
1.65076e+18,salooooch,0.0
1.65116e+18,farahsahdost65,0.0
1.65131e+18,sasan5066461056,0.0
1.65263e+18,Iammariaak,0.0
1.65286e+18,pahlavism149884,0.0
1.6607e+18,Cheshmehvasang,0.0
1.66174e+18,hooshang_a39600,0.0
1.67368e+18,sarayihastam,0.0
1.67115e+18,AICAlliance_,0.0
1.66919e+18,Ausiran_org,0.0
1.66948e+18,vianamyyy,0.0
1.66972e+18,PeymnQolipor,0.0
1.66976e+18,HrNiko99,0.0
1.67058e+18,huuu0oooar,0.0
1.67061e+18,ShawnaAzad2,0.0
1.67064e+18,Utbde_,0.0
1.67092e+18,MomsPostingLs,0.0
1.67093e+18,AthensTavanna,0.0
1.67116e+18,_SC82,0.0
1.66864e+18,DawnAndTheX,0.0
1.67118e+18,GhaysariMo96467,0.0
1.67143e+18,tousheh,0.0
1.67161e+18,nsabbatooom46,0.0
1.67217e+18,NeedForSpeed02,0.0
1.67271e+18,mahsa_300,0.0
1.67292e+18,elaheshake60650,0.0
1.67316e+18,rmayparast,0.0
1.67336e+18,wntrintel,0.0
1.6734e+18,Sakura8080136,0.0
1.66889e+18,Faraz_Rqz,0.0
1.66855e+18,Yaser_Akhtari,0.0
1.66179e+18,the1stkhashayar,0.0
1.66512e+18,noonbarbariii,0.0
1.66179e+18,sona02023,0.0
1.66184e+18,DharmaKarma369,0.0
1.66212e+18,zaki_manso29417,0.0
1.66231e+18,2thplarxin,0.0
1.66242e+18,eb_melika,0.0
1.66247e+18,MarsS895863,0.0
1.663e+18,Iran_revolt14,0.0
1.66401e+18,_houseofliberty,0.0
1.6649e+18,Yoo12212,0.0
1.66512e+18,AbanFamilies,0.0
1.66855e+18,Imanvaez1,0.0
1.66558e+18,Mollaparast,0.0
1.66559e+18,myfootkinbro,0.0
1.66615e+18,simamoradb51053,0.0
1.6664e+18,fuxy_twite,0.0
1.66753e+18,cj_sab00,0.0
1.66756e+18,DagigiS9120,0.0
1.66819e+18,smdshahbakhsh,0.0
1.66843e+18,McGarry1731,0.0
1.66851e+18,fardadshirt,0.0
1.69995e+18,bardyar_,0.0
1.70116e+18,EaglleKurdistan,0.0
1.64805e+18,RojanAzadi2,0.0
1.7473e+18,PourrezaeiVahid,0.0
1.74433e+18,tehran445522,0.0
1.74442e+18,Kernel_Ronin,0.0
1.74513e+18,InternetMiles,0.0
1.74568e+18,jahan_bi_khoda,0.0
1.74579e+18,shekast57t,0.0
1.74645e+18,brmn151301,0.0
1.74656e+18,Mohtashampoone,0.0
1.7472e+18,mirbaluch_,0.0
1.74721e+18,armzozan31,0.0
1.74873e+18,Mersedeh666,0.0
1.74336e+18,adam_hesabi1,0.0
1.75011e+18,akhondkosh_3,0.0
1.75016e+18,PitchforkNo3,0.0
1.75022e+18,dyswn377418,0.0
1.7526e+18,Calling_Parisa,0.0
1.75314e+18,geraldpersian,0.0
1.75557e+18,shouresh284,0.0
1.75707e+18,Katierebel2nd,0.0
1.75709e+18,fireofGod1978,0.0
1.7575e+18,nergalnemesis,0.0
1.74351e+18,minoobanoo9,0.0
1.74284e+18,ghoroobghorbat,0.0
1.7592e+18,YasamanKhodajo,0.0
1.7361e+18,sau312112265020,0.0
1.72967e+18,amgadizeina,0.0
1.73157e+18,Affogato1987,0.0
1.73236e+18,ataeiai,0.0
1.73267e+18,North_Forebilth,0.0
1.73275e+18,zootoxiic,0.0
1.73277e+18,SirAleQtheGreat,0.0
1.73434e+18,A3mooon1,0.0
1.73524e+18,Lavender_F_002,0.0
1.73559e+18,Sia_awer5,0.0
1.73646e+18,Kiansa_Music,0.0
1.7427e+18,tidehaaa,0.0
1.73687e+18,sog_m_y,0.0
1.73772e+18,plasticartman2,0.0
1.73904e+18,JJSUKUNA,0.0
1.73932e+18,maryanamobarez,0.0
1.74048e+18,anticharandiat,0.0
1.74078e+18,NavayePahlavi,0.0
1.74144e+18,TheIslamHub,0.0
1.74171e+18,famp137,0.0
1.7422e+18,Robonass,0.0
1.75768e+18,NewSamawal,0.0
1.75927e+18,bibinkarada,0.0
1.72831e+18,Maarjaun,0.0
1.80469e+18,israelifihther,0.0
1.78824e+18,Pahlavi0211,0.0
1.79242e+18,LucidIran,0.0
1.7925e+18,faryaddarkhafa2,0.0
1.79265e+18,pahlavikhah43,0.0
1.79325e+18,hanaa411448,0.0
1.79438e+18,BearVAK,0.0
1.79468e+18,AFreedomWarrior,0.0
1.79725e+18,OMINA_98,0.0
1.79789e+18,Alex47778556934,0.0
1.80488e+18,BaghanianPiruz,0.0
1.78569e+18,Rast_O_Irani,0.0
1.80561e+18,Behmorrie,0.0
1.80713e+18,_manticore_,0.0
1.81077e+18,2002Kingfox,0.0
1.81439e+18,GeraldAzadikhah,0.0
1.81692e+18,TrumpIranians,0.0
1.81763e+18,shakouri87,0.0
1.82088e+18,Sohrab15740321,0.0
1.82121e+18,MoradiAshg78422,0.0
1.82327e+18,itsmesirenn,0.0
1.786e+18,kosareftekharii,0.0
1.78388e+18,its_only_me06,0.0
1.76006e+18,azarthepersian,0.0
1.76741e+18,seti56705,0.0
1.76018e+18,RusseellAdlleer,0.0
1.76038e+18,kirtopalestine,0.0
1.76043e+18,erteash9,0.0
1.76184e+18,ascendorrope,0.0
1.76354e+18,BarfiiIran,0.0
1.76398e+18,Yasna25iran,0.0
1.76603e+18,superzanl,0.0
1.76614e+18,baviarthur,0.0
1.76625e+18,MissVeronica007,0.0
1.76807e+18,JJToji,0.0
1.78356e+18,ApadanaTel,0.0
1.76938e+18,aatusaa1,0.0
1.76967e+18,Ghjkl13591359,0.0
1.77364e+18,Jz666Mer,0.0
1.77398e+18,JavidShah0000,0.0
1.77659e+18,negaran67,0.0
1.77708e+18,GNforWLF,0.0
1.7773e+18,Celia90008,0.0
1.77875e+18,GM_Mostaghel,0.0
1.78171e+18,tiiimsar,0.0
1.72865e+18,hitasb19,0.0
1.72823e+18,TheNursesofIran,0.0
1.70125e+18,Saeed1991apr,0.0
1.70921e+18,fillarrete,0.0
1.70691e+18,ARYMER_IRAN325,0.0
1.70699e+18,Tinaaa2048,0.0
1.70705e+18,IranOurTemple,0.0
1.70722e+18,nahidsh527641,0.0
1.70764e+18,KathyMobarez,0.0
1.70781e+18,persianoomer,0.0
1.70786e+18,khomeinishit,0.0
1.70853e+18,liloramdohr,0.0
1.70887e+18,NewXmotion,0.0
1.70923e+18,MomeniShabnam,0.0
1.70635e+18,mmaryamm96311,0.0
1.70925e+18,Nohypocrisy_,0.0
1.70931e+18,gohareshghi,0.0
1.70958e+18,AssociatedFress,0.0
1.70967e+18,AsbeNajib,0.0
1.70999e+18,Naazer00,0.0
1.71038e+18,ThEeRossgellerR,0.0
1.71077e+18,DavidDavid44401,0.0
1.7108e+18,Doktor_Babak_3,0.0
1.71097e+18,whatthefawz,0.0
1.70672e+18,MaximReza3,0.0
1.70596e+18,BuyniYgun,0.0
1.71141e+18,ghelichbatman,0.0
1.70333e+18,Reza281207,0.0
1.70125e+18,ITACHIOCHIHA66,0.0
1.70194e+18,Havajegilan,0.0
1.70206e+18,Pinkpanther_gi,0.0
1.70277e+18,mitraasef15015,0.0
1.70315e+18,eyesofsarina,0.0
1.70316e+18,Revealed2023,0.0
1.70318e+18,A_khaki74,0.0
1.70328e+18,mahraha99,0.0
1.70331e+18,Emmanuel831908,0.0
1.70374e+18,NL1358,0.0
1.7055e+18,Jafanrood123,0.0
1.70376e+18,amirkhanbackup,0.0
1.70403e+18,HilDA4535,0.0
1.70426e+18,Avaap812482,0.0
1.7044e+18,Vicinocipresso,0.0
1.70492e+18,Rad6_6_6,0.0
1.70495e+18,navidi49,0.0
1.70512e+18,dashalivafaei,0.0
1.70525e+18,NimaRezaee85098,0.0
1.70542e+18,mhrzyn1984931,0.0
1.71124e+18,THEREALJEW613,0.0
1.71179e+18,ferdo30i,0.0
1.72774e+18,SabriBokht,0.0
1.72434e+18,Mia795806987870,0.0
1.7204e+18,HosseinAshtarii,0.0
1.72053e+18,SorenaPatriot,0.0
1.72103e+18,parva_javid,0.0
1.72129e+18,Farrrsh,0.0
1.72147e+18,RadioEspresso,0.0
1.72152e+18,zamiin_gerdeh,0.0
1.72158e+18,IranFridom,0.0
1.72246e+18,Heyranam08,0.0
1.72275e+18,DavidADaoud,0.0
1.7245e+18,RastVaIrani,0.0
1.72017e+18,AryanRapist1920,0.0
1.72483e+18,anti_dictatoris,0.0
1.72527e+18,ayhan_shms59379,0.0
1.72544e+18,callmer_ya,0.0
1.72631e+18,CooperSasan,0.0
1.72652e+18,pishibia2,0.0
1.72693e+18,mohammadparsi1,0.0
1.72705e+18,foad_choobin,0.0
1.72707e+18,ahora_mazdai,0.0
1.72708e+18,RZareei22382,0.0
1.72038e+18,Rass181818,0.0
1.71939e+18,javane90sale5,0.0
1.7118e+18,Seniori18379849,0.0
1.71367e+18,wrdstn1136156,0.0
1.71196e+18,MehranAzTehrann,0.0
1.71206e+18,rozbeh158202,0.0
1.71214e+18,Arash_ramezani1,0.0
1.71219e+18,HelloMosie,0.0
1.71241e+18,hengamshahidi,0.0
1.71254e+18,DamonHet,0.0
1.71272e+18,toomajam1,0.0
1.71305e+18,MosabHasanYOSEF,0.0
1.71353e+18,NikolayTesla_,0.0
1.71372e+18,MewMiawMeow97,0.0
1.71877e+18,emaeriaeem,0.0
1.71441e+18,ATA_2500,0.0
1.7152e+18,HatIsRed,0.0
1.71583e+18,Pantea_t1,0.0
1.71719e+18,Parsaghobadi123,0.0
1.7176e+18,felfeli1957216,0.0
1.71771e+18,nobodySamyaza,0.0
1.71815e+18,saltiti60,0.0
1.71825e+18,MFshfshh71601,0.0
1.71833e+18,Choobinsan,0.0
1.64865e+18,lzeinabzamanl,0.0
1.64775e+18,mohamadnistam,0.0
1.57769e+18,sayneversay3,0.0
1.59493e+18,JavananIran1,0.0
1.59295e+18,arnaghshbandi,0.0
1.59321e+18,MahMan08,0.0
1.59336e+18,Lilim31504971,0.0
1.5935e+18,DarabBadri,0.0
1.59428e+18,WorldByWolf,0.0
1.59433e+18,zeberry3,0.0
1.5944e+18,makhbawash,0.0
1.59447e+18,solilati,0.0
1.59458e+18,_smiletowine,0.0
1.59499e+18,Esh335C,0.0
1.59282e+18,DokhtarePaeiiiz,0.0
1.59506e+18,Shaya745,0.0
1.59515e+18,ErfInstitute,0.0
1.59612e+18,sinabarandaz,0.0
1.59615e+18,Peroz401939762,0.0
1.59642e+18,GhazalRanjkesh,0.0
1.5969e+18,mostafa81t81,0.0
1.5969e+18,IranRevReport,0.0
1.59691e+18,Sinnerlondon,0.0
1.59694e+18,HyrcaniHRM,0.0
1.59294e+18,sahariraniiii,0.0
1.5926e+18,jinaroosta,0.0
1.59712e+18,iran36900,0.0
1.59103e+18,ayazi_kamran,0.0
1.58951e+18,MahtabShalGard,0.0
1.58967e+18,KhdyjK,0.0
1.58974e+18,animal_king1024,0.0
1.58979e+18,FreeIranPeople1,0.0
1.58995e+18,beni_ta1,0.0
1.58999e+18,Riley_Gaines_,0.0
1.59008e+18,kevinirani20,0.0
1.59023e+18,ZakMountain1,0.0
1.59103e+18,itsgisou,0.0
1.59125e+18,payande_iran3,0.0
1.59241e+18,anushashojai,0.0
1.5914e+18,mahsa_piraei,0.0
1.59152e+18,JenayatNews,0.0
1.59174e+18,lilith965965,0.0
1.59178e+18,sksk808080,0.0
1.59188e+18,yasi_rahimi,0.0
1.59189e+18,Theoristswarn,0.0
1.5919e+18,alasht_Iran,0.0
1.59196e+18,ChayaRaichik10,0.0
1.59237e+18,MFSS06864449,0.0
1.5971e+18,sarahn1361,0.0
1.59753e+18,WydhDrby,0.0
1.58925e+18,maedeb9128,0.0
1.60292e+18,Kouroshvaliam,0.0
1.6015e+18,lmmortal__guard,0.0
1.60151e+18,DamonHetfield,0.0
1.60173e+18,1RedHat,0.0
1.60175e+18,JessieTheJudas,0.0
1.60188e+18,ka_parisa_,0.0
1.60214e+18,IranAzad54321,0.0
1.60257e+18,ImamToosi,0.0
1.60276e+18,RepWilliams,0.0
1.60292e+18,Nahidmmm,0.0
1.60312e+18,SHAH_2582,0.0
1.60125e+18,mid141414,0.0
1.60322e+18,ShahGangsta,0.0
1.60324e+18,SteveL_99,0.0
1.60348e+18,soh362,0.0
1.6036e+18,JoOldooz,0.0
1.60375e+18,javidshah_72,0.0
1.60377e+18,daryadar_iran,0.0
1.60386e+18,mulan752,0.0
1.60398e+18,Iranian_Ava,0.0
1.60487e+18,Rastin_Research,0.0
1.60142e+18,GroupNika,0.0
1.60104e+18,shiriinii,0.0
1.59757e+18,AyatollahOzmaAn,0.0
1.59944e+18,7aban_H,0.0
1.59805e+18,AsHediyeh,0.0
1.59828e+18,Azad15Peyman,0.0
1.5984e+18,Cheshmabi74,0.0
1.59846e+18,GeraldEurope,0.0
1.59848e+18,Marlboro_iran,0.0
1.59859e+18,bachemeymoon,0.0
1.59861e+18,Ziya_Sadr,0.0
1.59874e+18,DokhtareAryan,0.0
1.59916e+18,Maraalxx,0.0
1.59948e+18,Javanehazadi2,0.0
1.60098e+18,kindgirl2022,0.0
1.5995e+18,Ali42879780Ali,0.0
1.59981e+18,iraneman1402s,0.0
1.6001e+18,BehzadAghajani9,0.0
1.60018e+18,Rappunzell212,0.0
1.60055e+18,pirouzimm,0.0
1.60061e+18,GhaediMh2,0.0
1.60061e+18,modire_jang,0.0
1.6009e+18,AtiyeTavakolnia,0.0
1.60097e+18,CatShoshanna,0.0
1.5893e+18,1401_shadow,0.0
1.58917e+18,PIROOZ03361555,0.0
1.60551e+18,JahanBakhsh133,0.0
1.58141e+18,NasserBabakhani,0.0
1.57953e+18,maryan1810,0.0
1.57969e+18,Nik_Mirbat,0.0
1.58024e+18,LiberdadeMulher,0.0
1.58068e+18,NAVlD_,0.0
1.5807e+18,Simorgh_News,0.0
1.58096e+18,BugsBuny90,0.0
1.58105e+18,vanitarmart,0.0
1.58138e+18,swrs22974409,0.0
1.58141e+18,iranenazila,0.0
1.58165e+18,SarvinSabet,0.0
1.57894e+18,Afkham_minus,0.0
1.58168e+18,ftima_rz,0.0
1.58204e+18,its__violet_,0.0
1.58215e+18,GreatIran2023,0.0
1.58221e+18,OmidRos51089052,0.0
1.58233e+18,amir_min1,0.0
1.58235e+18,Vahid_Esfa_Shah,0.0
1.58237e+18,RROODD88,0.0
1.58237e+18,soulinabi,0.0
1.58243e+18,hasanakevazir2,0.0
1.57943e+18,ashk_shadi,0.0
1.57886e+18,shm93107857,0.0
1.58248e+18,ZZANewspaper,0.0
1.57816e+18,mehrdadbkhtiari,0.0
1.57772e+18,sepiedhia,0.0
1.57782e+18,GhahramanHamed,0.0
1.28949e+18,DragonArrives,0.0
1.57792e+18,kave_eng,0.0
1.57807e+18,nasrinkh1343,0.0
1.57811e+18,SIAV4AKHSH,0.0
1.57811e+18,badaam1212,0.0
1.57813e+18,Truth7inspired,0.0
1.57815e+18,iran_misazamat,0.0
1.57817e+18,syrzyn1,0.0
1.5788e+18,Ha100Fa,0.0
1.57821e+18,_ArshiaGerami_,0.0
1.57825e+18,navidlondon031,0.0
1.5783e+18,ShireenMKMA1,0.0
1.57834e+18,NamelessGuts,0.0
1.5784e+18,kooperkooper007,0.0
1.57844e+18,NakedAkhoond,0.0
1.57865e+18,MGhadyanloo,0.0
1.57876e+18,khodanashenas,0.0
1.57878e+18,zane_azadeh1,0.0
1.58246e+18,MPLRQ1,0.0
1.5827e+18,samaniist,0.0
1.58891e+18,M__binesh_00,0.0
1.58739e+18,shahrak_ekbatan,0.0
1.58614e+18,sayajm85,0.0
1.58642e+18,Ramtinfatehi,0.0
1.58642e+18,Shahdad1980p,0.0
1.58645e+18,Peaky_991,0.0
1.58662e+18,7n6qw4mrkb,0.0
1.58678e+18,aboliam33,0.0
1.58685e+18,ToomajArmy,0.0
1.58692e+18,021Tehraan,0.0
1.58705e+18,PrkKian,0.0
1.58745e+18,IliaHashemicom,0.0
1.58581e+18,nastaran8888,0.0
1.58784e+18,freetoomajnow,0.0
1.58785e+18,NikiPatriot,0.0
1.58788e+18,Mamakey98,0.0
1.58814e+18,ShahramMakoui48,0.0
1.58832e+18,EMohbbi,0.0
1.58834e+18,SSoparo,0.0
1.58843e+18,MamaXama15,0.0
1.58846e+18,policenama1401,0.0
1.58874e+18,mozhganmodaress,0.0
1.58594e+18,Pahlavist2582,0.0
1.58539e+18,Hashimoto616,0.0
1.58273e+18,imrnamas,0.0
1.58444e+18,Abraham_jfz,0.0
1.58273e+18,Mahonia72,0.0
1.58288e+18,2May19611,0.0
1.58308e+18,mojtaba87870597,0.0
1.5831e+18,Zapatacousin,0.0
1.58315e+18,hajmaameed,0.0
1.58317e+18,FercheWC,0.0
1.58321e+18,amn83688778,0.0
1.58343e+18,Nasimedegar,0.0
1.58438e+18,3KooH,0.0
1.58448e+18,leonbarandaz3,0.0
1.58528e+18,AfsiRoshi,0.0
1.58452e+18,ShhrwndF,0.0
1.58459e+18,Paeezsahra46,0.0
1.58466e+18,arez198arez,0.0
1.58487e+18,Lordoflor1,0.0
1.58501e+18,disappointedft,0.0
1.58502e+18,1111aphrodite,0.0
1.58507e+18,DrStrangeIR,0.0
1.5851e+18,sherrysh12,0.0
1.58522e+18,Phoenixtrojan,0.0
1.60546e+18,TheAvenger1st,0.0
1.60601e+18,selena_nfrd,0.0
1.64764e+18,kaykhosrow5,0.0
1.63895e+18,Cheekypicky_3,0.0
1.63847e+18,Azadi8757633916,0.0
1.63857e+18,InfantryRegal,0.0
1.63867e+18,Sonofthebeach22,0.0
1.63867e+18,Dadylongleggpv,0.0
1.6387e+18,houman1976,0.0
1.63888e+18,Azadeh1345,0.0
1.6389e+18,hardseltzerr,0.0
1.6389e+18,mard_meshki,0.0
1.63892e+18,Nemo_Regnum,0.0
1.63904e+18,shirdawl_,0.0
1.63832e+18,NegevistIWI,0.0
1.63954e+18,ircfspace,0.0
1.63954e+18,mehrazarafra,0.0
1.63959e+18,ggehhry2,0.0
1.6396e+18,ManaaHastamm,0.0
1.63973e+18,Leila_Arya2,0.0
1.63987e+18,ZSepitman28891,0.0
1.63999e+18,memaaaaar,0.0
1.64002e+18,FXMNDLSN,0.0
1.64005e+18,toomajofficial2,0.0
1.63837e+18,Aryammehr_2,0.0
1.63832e+18,SaiedehSaideh59,0.0
1.64009e+18,Azihastam1,0.0
1.63722e+18,yutab_2023,0.0
1.63448e+18,saveeuropeanciv,0.0
1.63457e+18,LFlore19,0.0
1.63536e+18,mmorfiin3,0.0
1.6357e+18,OSINTNic,0.0
1.63627e+18,david__dahmer,0.0
1.63646e+18,homeyramis,0.0
1.63669e+18,RebbeccaaSatun,0.0
1.63671e+18,alijaneton,0.0
1.63698e+18,riokhosravi,0.0
1.63751e+18,cremieuxrecueil,0.0
1.63827e+18,YasiPatriot,0.0
1.63761e+18,MotG96,0.0
1.63782e+18,angelicunty,0.0
1.63784e+18,parsi27871,0.0
1.63791e+18,Electro04715783,0.0
1.63794e+18,fellows2582,0.0
1.63813e+18,BobChester666,0.0
1.63822e+18,imzara1983,0.0
1.63823e+18,iranjavidann,0.0
1.63824e+18,miladboukani8,0.0
1.64009e+18,AhoraMazda01,0.0
1.64014e+18,khodeshmR,0.0
1.63308e+18,Ehsaaan93,0.0
1.64656e+18,mr_m_salar,0.0
